customer_id,customer_region,customer_age,vendor_count,product_count,is_chain,first_order,last_order,last_promo,payment_method,CUI_American,CUI_Asian,CUI_Beverages,CUI_Cafe,CUI_Chicken Dishes,CUI_Chinese,CUI_Desserts,CUI_Healthy,CUI_Indian,CUI_Italian,CUI_Japanese,CUI_Noodle Dishes,CUI_OTHER,CUI_Street Food / Snacks,CUI_Thai,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,DOW_5,DOW_6,HR_0,HR_1,HR_2,HR_3,HR_4,HR_5,HR_6,HR_7,HR_8,HR_9,HR_10,HR_11,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_18,HR_19,HR_20,HR_21,HR_22,HR_23
85a4bca9f3,4140,26,2,6,0,17,69,DISCOUNT,DIGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,17.46,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
aae472e940,2360,33,2,2,2,17,69,FREEBIE,DIGI,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
124272ac8e,2360,31,2,7,2,17,70,-,DIGI,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
14c397d061,2360,49,3,3,3,17,70,-,CARD,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,2.31,1.4,0.0,0.0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3833b9045f,4660,25,4,4,2,17,70,-,CARD,0.0,0.0,0.0,10.92,0.0,0.0,0.0,4.64,0.0,11.66,0.0,0.0,4.58,0.0,0.0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
45f17bbc80,8670,25,3,4,3,17,70,DISCOUNT,CARD,6.12,6.08,0.0,0.0,0.0,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4f30b97359,2360,28,6,15,12,17,70,-,CARD,12.42,0.0,11.18,0.0,0.0,0.0,2.17,0.0,1.87,0.0,0.0,0.0,0.0,12.13,0.0,0,2,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,2,0,0,0,0
56a71cbac0,2360,35,3,3,3,17,70,-,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,5.21,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
575a127784,2360,25,3,11,8,17,70,-,DIGI,16.36,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24,0.0,0.0,0,1,2,0,1,2,3,0,0,0,0,0,0,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
8b31dde914,4660,27,6,10,3,17,70,DISCOUNT,CARD,27.13,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,3.26,0.0,0.0,1,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,2,1,0,0,0,0,0
afc1304db6,2360,25,4,5,5,17,70,-,CARD,0.0,0.8,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0,3.78,0.0,4.73,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0
b13739302e,2360,21,3,4,3,17,70,-,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,1.82,0.0,0.0,5.03,0.0,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
be70ad7e18,8670,16,3,6,1,17,70,-,CARD,24.64,0.0,18.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,0.0,0,2,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
bfc97c3ee3,4660,38,2,7,4,17,70,-,DIGI,0.0,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.45,0.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
c9d7e9c9de,2360,24,3,7,4,17,70,FREEBIE,CARD,0.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,0.0,0.0,3.38,0.0,12.98,0.0,0.0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0
da498a3d11,2360,32,4,4,3,17,70,-,CARD,0.0,2.92,0.0,0.0,4.11,0.0,0.0,0.0,7.34,4.52,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
e0d2a7f757,2360,38,4,7,4,17,70,FREEBIE,CARD,3.04,0.0,0.0,0.0,5.92,0.0,0.0,0.0,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,0,1,1,1,,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ece3c02a6d,2360,24,4,5,3,17,70,-,DIGI,0.0,3.08,2.75,0.0,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
149213d499,4660,48,3,5,3,17,71,-,CASH,21.54,6.04,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
400d580d69,8670,30,3,4,2,17,71,-,CARD,18.16,29.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6276585710,2360,22,6,11,7,17,71,-,CARD,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,7.89,0.0,25.8,0.0,0.0,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,1,0,0,0,0,0
9bd45741f9,4660,34,3,7,6,17,71,DELIVERY,CARD,6.39,30.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,0.0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,1,0,0,0,0
a5da10b771,8670,21,4,7,3,17,71,-,CARD,0.0,38.18,19.5,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
c105bd8f96,8670,24,3,4,4,17,71,-,DIGI,5.65,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,0.0,0.0,1,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d93610824c,2360,26,3,3,2,17,71,DELIVERY,CARD,2.29,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
02aa8e24e2,4660,20,8,9,4,17,72,-,CASH,3.92,21.27,0.0,10.23,0.0,0.0,0.0,0.0,18.14,3.97,0.0,0.0,3.1,0.0,0.0,1,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,1,0,0,0,0,0,0,0
077d290fbd,2440,24,3,4,3,17,72,DISCOUNT,CARD,0.0,0.0,0.0,0.0,0.0,9.61,0.0,0.0,0.0,2.48,0.0,0.0,0.0,5.9,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
350342eb55,8670,21,2,5,4,17,72,-,CARD,0.0,24.3,0.0,0.0,0.0,30.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41913af8ff,2360,23,3,4,3,17,72,DISCOUNT,CASH,0.0,0.0,14.2,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
78f07db817,4660,27,4,8,5,17,72,-,CARD,47.4,11.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
81b41b1900,4660,25,1,6,0,17,72,-,DIGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.09,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
c01bb58002,8670,22,3,6,2,17,72,DISCOUNT,DIGI,0.0,25.25,0.0,0.0,0.0,25.52,24.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
ddd82670ad,4660,18,2,2,1,17,72,-,CASH,0.0,19.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ff4f6fff09,2360,23,4,7,5,17,72,DISCOUNT,CARD,2.52,0.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,0.0,0.0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1
08f50f74d2,4660,22,3,4,2,17,73,-,CARD,31.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1a01ecc1f5,2360,27,3,6,3,17,73,DELIVERY,CARD,4.49,0.0,0.0,0.0,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
34bf463a8b,4660,,2,2,2,17,73,DELIVERY,CARD,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
5cd97eaf3e,8670,23,1,6,4,17,73,-,DIGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02,0.0,0.0,0.0,0.0,0,1,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e335525a1,2360,20,2,4,1,17,73,FREEBIE,CARD,0.0,0.0,1.96,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
b82b9e9700,2360,28,1,8,0,17,73,DELIVERY,DIGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01,0.0,0.0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
dea5b690d5,2440,25,4,5,3,17,73,FREEBIE,DIGI,2.97,1.5,5.06,0.0,0.0,0.0,0.0,0.0,9.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
f16ac144fa,4660,25,3,7,2,17,73,FREEBIE,CARD,13.36,41.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
1860cc8367,2360,23,2,2,2,17,74,-,CASH,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34a8b793cb,8670,77,5,7,1,17,74,-,CARD,5.83,54.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.13,0.0,0.0,0.0,0.0,0,0,1,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573622569,4660,22,3,6,3,17,74,DELIVERY,DIGI,0.0,18.2,0.0,18.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0
4d500e2304,8670,28,5,11,5,17,74,-,CASH,0.0,90.14,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,0.0,0.0,0.0,0.0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
79d9f13ec5,8370,29,5,7,6,17,74,DISCOUNT,CASH,0.0,24.76,12.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,2,2,1,2,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d04c5a5bfa,8670,48,3,6,6,17,74,FREEBIE,CARD,19.68,6.7,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,3,0,,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1cc58497f7,8670,40,2,5,1,17,75,-,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,49.35,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2483dbd808,8670,20,3,5,1,17,75,-,CARD,0.0,24.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,0.0,0,0,1,1,1,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f4d581666,8670,33,2,4,3,17,75,-,CARD,0.0,37.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
695f906ff7,2440,20,3,6,2,17,75,DELIVERY,DIGI,0.0,13.74,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0
746019d0f8,8670,23,3,6,1,17,75,-,CARD,12.67,73.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9942531cd8,4660,31,4,6,0,17,75,-,CARD,0.0,37.0,0.0,11.27,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0
abe0fe1e9c,2360,25,4,4,4,17,75,DELIVERY,DIGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.0,6.16,0.0,3.61,0.0,2.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
c02620f74f,4660,22,1,5,5,17,75,-,CARD,28.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
c1f5941f90,4660,25,3,7,6,17,75,-,CARD,36.28,0.0,0.0,0.0,0.0,0.0,0.0,14.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
c5b3e6056c,2360,23,5,10,8,17,75,-,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,33.71,3.54,0.0,0.0,1,1,3,1,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0
cb1a2c642a,8670,28,2,2,2,17,75,-,CASH,5.93,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c91120908,8670,40,2,7,2,17,76,DISCOUNT,CASH,0.0,60.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30b32baaa3,2360,28,5,7,5,17,76,DELIVERY,CARD,0.0,0.0,1.95,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,4.37,6.79,0.0,0.0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
4e230b967c,4660,28,4,6,4,17,76,-,CARD,0.0,5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62,24.48,0.0,0.0,0.0,0.0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0
57c9a81ecd,2440,24,3,4,2,17,76,-,CARD,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,4.74,0.0,0.0,7.86,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6786f2c8f3,2360,27,3,5,3,17,76,-,CARD,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,1.16,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
858a2eeefd,4140,42,4,4,1,17,76,-,CARD,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05,11.53,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
b47609b459,2440,34,1,3,3,17,76,-,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,0.0,0.0,0.0,0.0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
f7c21af238,8670,33,6,9,3,17,76,DISCOUNT,CASH,0.0,12.9,12.0,0.0,0.0,0.0,12.73,0.0,0.0,0.0,0.0,0.0,0.0,43.97,0.0,0,0,2,0,0,2,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
01c782c503,4660,,6,11,8,17,77,-,CARD,22.16,15.94,0.0,18.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,0,2,0,0,0,0
3a58d622e4,2360,32,4,4,3,17,77,FREEBIE,CARD,0.0,3.04,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
3c28bd4a33,8670,52,6,10,4,17,77,DELIVERY,CARD,0.0,62.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.82,0.0,0,1,2,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
509346d2a6,4660,19,4,5,4,17,77,-,DIGI,7.48,5.15,0.0,0.0,21.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0
65a33344b3,8670,29,2,3,2,17,77,FREEBIE,CARD,12.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.36,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
a1ad8e45ff,2360,32,3,3,3,17,77,-,CARD,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,1.8,0.0,0.0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
a6ed07975a,8670,21,3,5,1,17,77,-,CARD,0.0,54.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
a79272dd23,4660,24,3,8,2,17,77,-,CARD,0.0,0.0,0.0,10.81,0.0,0.0,0.0,0.0,0.0,13.96,46.32,0.0,0.0,0.0,0.0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
cc339bf8a4,2360,24,3,3,3,17,77,FREEBIE,CARD,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
d3629a3fe9,2360,31,4,6,4,17,77,-,DIGI,4.08,0.0,3.48,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,12.51,0.0,0.0,0.0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0
f4844a5b76,2360,24,7,10,6,17,77,-,CARD,0.0,6.18,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,9.03,14.8,0.0,0.0,0,0,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,2,1,0,0,0,0
2116dc0943,2360,25,3,7,4,17,78,-,CASH,0.0,0.0,0.0,0.0,0.0,18.33,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,7.33,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
409ab0d3e3,2360,22,3,4,3,17,78,DISCOUNT,DIGI,0.0,4.51,0.0,0.0,4.18,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
42f91d701f,8670,,5,6,3,17,78,-,CARD,0.0,18.39,0.0,0.0,0.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.83,0.0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
540f3ab0fb,8670,30,2,4,4,17,78,-,DIGI,0.0,0.0,29.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c9872c487,2360,26,3,3,2,17,78,DELIVERY,CARD,0.0,0.0,0.0,0.0,1.59,3.6,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
c78b3de1c5,4660,22,3,11,8,17,78,-,CASH,4.52,0.0,0.0,0.0,0.0,0.0,0.0,65.55,0.0,3.61,0.0,0.0,0.0,0.0,0.0,1,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,0,1,0,0,0,0,0
268f4eaccf,2360,26,5,6,5,17,79,DELIVERY,DIGI,0.0,0.0,3.98,0.0,0.0,0.0,0.0,0.0,5.48,0.0,6.36,4.5,0.0,3.15,0.0,0,4,1,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
c096398e9d,2360,30,2,5,5,17,79,-,CARD,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,0.0,0.0,0.0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
22838d73bf,2360,21,7,9,7,17,80,DELIVERY,CARD,0.0,3.9,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,9.65,3.49,0.0,2.8,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,2,0
5c0b911294,4660,24,5,12,7,17,80,FREEBIE,CARD,27.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,0.0,8.75,0.0,12.72,3,1,3,1,1,0,2,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,1,0,1,2,1,0,0,0
67f4e3744c,2360,30,3,3,3,17,80,-,CARD,6.05,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
